0.025,0.020833333,0.029166667,0.020833333,0.025,0.025,0.029166667,0.029166667,0.025,0.0125,0.025,0.029166667,0.125,0.15,0.170833333,0.1875,0.05,0.020833333,0.768115942,0.611428571,0.313059034,0.744680851,1
0.025751073,0.021459227,0.030042918,0.021459227,0.025751073,0.025751073,0.025751073,0.030042918,0.025751073,0.012875536,0.021459227,0.030042918,0.124463519,0.145922747,0.175965665,0.188841202,0.0472103,0.021459227,0.776119403,0.602339181,0.337711069,0.744680851,1
0.024793388,0.020661157,0.02892562,0.020661157,0.024793388,0.024793388,0.024793388,0.02892562,0.02892562,0.012396694,0.024793388,0.02892562,0.128099174,0.148760331,0.17768595,0.181818182,0.049586777,0.020661157,0.769784173,0.611428571,0.32627866,0.755102041,1
0.025089606,0.017921147,0.028673835,0.021505376,0.021505376,0.028673835,0.028673835,0.032258065,0.032258065,0.014336918,0.021505376,0.028673835,0.125448029,0.146953405,0.17562724,0.182795699,0.046594982,0.021505376,0.773584906,0.621890547,0.329249617,0.719298246,1
0.023972603,0.020547945,0.030821918,0.020547945,0.020547945,0.02739726,0.023972603,0.030821918,0.030821918,0.01369863,0.023972603,0.02739726,0.130136986,0.154109589,0.171232877,0.178082192,0.051369863,0.020547945,0.771084337,0.6,0.317109145,0.724137931,1
0.024734982,0.021201413,0.028268551,0.021201413,0.021201413,0.028268551,0.024734982,0.03180212,0.03180212,0.014134276,0.024734982,0.028268551,0.123674912,0.148409894,0.176678445,0.180212014,0.049469965,0.021201413,0.765432099,0.607843137,0.325757576,0.724137931,1
0.02484472,0.02173913,0.027950311,0.02173913,0.02173913,0.027950311,0.02484472,0.031055901,0.027950311,0.01242236,0.02173913,0.027950311,0.133540373,0.155279503,0.177018634,0.170807453,0.049689441,0.02173913,0.78021978,0.603448276,0.339213026,0.727272727,1
0.024647887,0.021126761,0.031690141,0.017605634,0.021126761,0.028169014,0.024647887,0.028169014,0.024647887,0.014084507,0.021126761,0.028169014,0.126760563,0.158450704,0.169014085,0.183098592,0.052816901,0.024647887,0.779141104,0.611650485,0.325077399,0.714285714,1
0.023076923,0.023076923,0.030769231,0.019230769,0.023076923,0.030769231,0.026923077,0.030769231,0.026923077,0.011538462,0.026923077,0.030769231,0.126923077,0.146153846,0.169230769,0.180769231,0.05,0.023076923,0.755102041,0.595744681,0.30730897,0.692307692,1
0.025,0.020833333,0.029166667,0.020833333,0.025,0.025,0.025,0.029166667,0.029166667,0.0125,0.025,0.029166667,0.133333333,0.15,0.175,0.175,0.05,0.020833333,0.764705882,0.604651163,0.320855615,0.75,1
0.027667984,0.019762846,0.027667984,0.019762846,0.023715415,0.023715415,0.023715415,0.031620553,0.027667984,0.011857708,0.023715415,0.027667984,0.134387352,0.150197628,0.173913043,0.177865613,0.051383399,0.023715415,0.776223776,0.620111732,0.321489002,0.76,1
0.023622047,0.019685039,0.027559055,0.019685039,0.023622047,0.023622047,0.023622047,0.031496063,0.027559055,0.011811024,0.019685039,0.027559055,0.133858268,0.149606299,0.18503937,0.181102362,0.051181102,0.019685039,0.794520548,0.628415301,0.357751278,0.773584906,1
0.023622047,0.019685039,0.027559055,0.019685039,0.023622047,0.023622047,0.023622047,0.027559055,0.023622047,0.011811024,0.019685039,0.027559055,0.133858268,0.153543307,0.18503937,0.181102362,0.051181102,0.023622047,0.795918367,0.630434783,0.357751278,0.773584906,1
0.025236593,0.018927445,0.025236593,0.018927445,0.018927445,0.025236593,0.025236593,0.028391167,0.028391167,0.012618297,0.018927445,0.025236593,0.132492114,0.154574132,0.1829653,0.186119874,0.050473186,0.022082019,0.804347826,0.649122807,0.355191257,0.757575758,1
0.032238626,0.03675806,0.051220247,0.043989153,0.048207291,0.048207291,0.036155469,0.042482676,0.085567942,0.03675806,0.097921061,0.038565833,0.084965351,0.085567942,0.090689967,0.090991262,0.031636035,0.018077734,0.213406293,0.204720835,-0.012889366,0.305856833,0
0.032477575,0.037117229,0.0513455,0.043922054,0.047943087,0.048252397,0.035879988,0.042375503,0.084751005,0.036498608,0.098669966,0.03897309,0.085369626,0.085678936,0.09031859,0.0906279,0.031858955,0.017939994,0.209824561,0.201864802,-0.014871117,0.303571429,0
0.032407407,0.037037037,0.05154321,0.04382716,0.047839506,0.048148148,0.036111111,0.042283951,0.084567901,0.036419753,0.098765432,0.038888889,0.085185185,0.085802469,0.090432099,0.090740741,0.031790123,0.018209877,0.210636809,0.20223152,-0.01482539,0.305122494,0
0.032487624,0.037128713,0.051361386,0.043935644,0.047957921,0.048267327,0.035891089,0.042079208,0.084777228,0.036509901,0.098700495,0.038985149,0.08539604,0.085705446,0.090346535,0.090655941,0.031868812,0.017945545,0.209824561,0.201864802,-0.014874394,0.303571429,0
0.032437442,0.037071362,0.051282051,0.043867779,0.047883843,0.048192771,0.036144578,0.042323139,0.084955205,0.036453506,0.098548038,0.03892493,0.085264133,0.085573061,0.09051591,0.090824838,0.031819586,0.017917825,0.210932025,0.202979516,-0.014304577,0.305122494,0
0.032287823,0.036900369,0.051353014,0.04397294,0.04797048,0.048277983,0.036285363,0.042435424,0.085178352,0.036592866,0.098400984,0.038745387,0.084870849,0.085485855,0.090713407,0.09102091,0.031672817,0.017835178,0.211994421,0.203703704,-0.013685132,0.305309735,0
0.032427424,0.036751081,0.050957381,0.044163064,0.047869055,0.048177888,0.036133416,0.042618901,0.085546634,0.036442248,0.098208771,0.038912909,0.084928968,0.085237801,0.090796788,0.091105621,0.031809759,0.017912292,0.212333567,0.204471355,-0.013194063,0.306666667,0
0.03247549,0.036764706,0.050857843,0.044117647,0.04810049,0.04810049,0.036151961,0.042585784,0.085784314,0.036458333,0.097732843,0.038909314,0.084865196,0.085171569,0.090992647,0.091605392,0.031556373,0.017769608,0.214732453,0.205909511,-0.012021858,0.308370044,0
0.032417413,0.036739734,0.050941649,0.044149429,0.047854276,0.048163013,0.03612226,0.042605743,0.085520222,0.036739734,0.09817845,0.038900895,0.084902748,0.085211485,0.090768756,0.091077493,0.031799938,0.017906761,0.211484594,0.204471355,-0.013191162,0.306666667,0
0.033683448,0.037305324,0.052879392,0.043462514,0.04708439,0.04853314,0.035494386,0.040565013,0.0789569,0.034045636,0.093082217,0.038029699,0.082940963,0.087649402,0.09561753,0.098152843,0.034045636,0.018471568,0.260340633,0.213638785,0.004611938,0.326633166,1
0.033671253,0.037291818,0.053222303,0.043446778,0.047067343,0.048515568,0.035481535,0.040550326,0.0782042,0.034033309,0.093048516,0.037653874,0.083272991,0.088341781,0.095582911,0.098117306,0.034033309,0.018464881,0.262560778,0.213184476,0.004610723,0.326633166,1
0.033357505,0.037345903,0.053299492,0.04350979,0.046773024,0.048585932,0.035532995,0.040609137,0.078317621,0.034082669,0.092095722,0.037708484,0.083393764,0.088832487,0.095358956,0.098259608,0.03444525,0.018491661,0.265637693,0.212765957,0.005964215,0.324937028,1
0.033430233,0.037427326,0.053052326,0.043968023,0.046511628,0.047965116,0.035973837,0.040334302,0.077761628,0.033793605,0.091206395,0.037427326,0.084302326,0.089026163,0.09556686,0.098837209,0.034520349,0.018895349,0.271393643,0.212346993,0.008003201,0.33164557,1
0.033576642,0.037226277,0.053284672,0.044160584,0.046715328,0.048175182,0.036131387,0.040510949,0.07810219,0.033576642,0.089781022,0.037591241,0.084306569,0.089416058,0.094890511,0.099270073,0.034306569,0.018978102,0.275862069,0.212379936,0.00943142,0.326530612,1
0.033235939,0.03688824,0.053323594,0.043827611,0.047114682,0.048210373,0.036523009,0.040540541,0.07815924,0.033235939,0.089481373,0.0376187,0.084733382,0.089481373,0.095325055,0.098977356,0.034331629,0.018991965,0.277960526,0.215811966,0.010777314,0.328244275,1
0.033492823,0.037173353,0.052999632,0.04416636,0.046742731,0.04784689,0.036069194,0.04048583,0.078763342,0.033860876,0.089804932,0.037541406,0.084284137,0.089068826,0.094957674,0.09937431,0.034228929,0.019138756,0.274834437,0.212938005,0.009506994,0.329896907,1
0.033296744,0.036955726,0.053055251,0.043907794,0.04683498,0.048298573,0.036589828,0.040614709,0.077936334,0.033296744,0.090376875,0.037687523,0.084156604,0.088913282,0.095499451,0.099158434,0.034394438,0.019026711,0.274671053,0.215854312,0.009412397,0.328244275,1
0.033102947,0.037104402,0.053473991,0.043652237,0.046926155,0.048017461,0.036376864,0.040378319,0.077482721,0.033102947,0.090578392,0.037831939,0.084394325,0.089123318,0.095671153,0.099672608,0.034194252,0.018915969,0.275693312,0.215311005,0.009355787,0.33164557,1
0.033088235,0.037132353,0.052941176,0.044117647,0.047058824,0.048161765,0.036764706,0.040441176,0.078308824,0.033088235,0.089705882,0.037867647,0.084191176,0.089338235,0.095220588,0.099264706,0.034191176,0.019117647,0.277088503,0.215475551,0.01017501,0.328205128,1
0.034440344,0.035670357,0.04704797,0.043665437,0.044280443,0.040897909,0.032595326,0.041512915,0.082410824,0.03597786,0.078105781,0.035055351,0.094710947,0.091943419,0.105166052,0.099938499,0.035670357,0.020910209,0.33149552,0.242745279,0.051789077,0.44,1
0.034782609,0.035714286,0.047204969,0.043478261,0.044099379,0.04068323,0.032298137,0.041614907,0.082919255,0.036024845,0.078571429,0.034782609,0.095341615,0.091614907,0.105279503,0.099068323,0.035714286,0.020807453,0.329149233,0.240671642,0.051014355,0.442553191,1
0.035,0.035625,0.0475,0.04375,0.044375,0.040625,0.0325,0.041875,0.083125,0.0359375,0.07875,0.0346875,0.094375,0.0903125,0.1059375,0.099375,0.0353125,0.0209375,0.328651685,0.238987816,0.051835081,0.445628998,1
0.034547152,0.035480859,0.047307812,0.043572985,0.044195456,0.040771864,0.032368503,0.041705571,0.082788671,0.035792095,0.078120137,0.034858388,0.095549331,0.091814504,0.10550887,0.099284158,0.035480859,0.020852786,0.331935709,0.241830065,0.052343564,0.442553191,1
0.034567901,0.035493827,0.04691358,0.043518519,0.044135802,0.040740741,0.032407407,0.041666667,0.082407407,0.036111111,0.077777778,0.034876543,0.094753086,0.092592593,0.105246914,0.1,0.035802469,0.020987654,0.333794057,0.244794077,0.052594256,0.441860465,1
0.034755134,0.035387046,0.046445498,0.043601896,0.044233807,0.040758294,0.032543444,0.041706161,0.083096367,0.036018957,0.077409163,0.034755134,0.096050553,0.092575039,0.104581359,0.098894155,0.036018957,0.021169036,0.332859175,0.244888255,0.05210858,0.439130435,1
0.034396498,0.035334584,0.04659162,0.043464665,0.044402752,0.040963102,0.032520325,0.041588493,0.08286429,0.035959975,0.077548468,0.035021889,0.095684803,0.092870544,0.104440275,0.099124453,0.03627267,0.020950594,0.332396346,0.245886225,0.051527861,0.43655914,1
0.034504196,0.035436742,0.04724899,0.043518806,0.044140504,0.041032017,0.032328256,0.041653715,0.082374883,0.035747591,0.077712154,0.034815045,0.095430525,0.092632888,0.104755984,0.099471557,0.03605844,0.021137706,0.333798883,0.242890443,0.051798047,0.437100213,1
0.034861809,0.03548995,0.047424623,0.043655779,0.04428392,0.040829146,0.032349246,0.041771357,0.082914573,0.03611809,0.077889447,0.034861809,0.094535176,0.091080402,0.105841709,0.099874372,0.03548995,0.020728643,0.33192389,0.241411765,0.053466298,0.443254818,1
0.03490566,0.035534591,0.047169811,0.043710692,0.044339623,0.040566038,0.032704403,0.041823899,0.083018868,0.036163522,0.077987421,0.034591195,0.094654088,0.090880503,0.105974843,0.099685535,0.035534591,0.020754717,0.331920904,0.241867044,0.053517739,0.446351931,1
0.034942821,0.035578145,0.047013977,0.043837357,0.044472681,0.040343075,0.032719187,0.041931385,0.083227446,0.035895807,0.078144854,0.034625159,0.094663278,0.090533672,0.106416773,0.099428208,0.035578145,0.02064803,0.331905782,0.241543592,0.054017966,0.45021645,1
0.034678436,0.035624212,0.047288777,0.043820933,0.044136192,0.04035309,0.032471627,0.041929382,0.082912989,0.03593947,0.077868852,0.034678436,0.095208071,0.09110971,0.10592686,0.09962169,0.035624212,0.020807062,0.33286119,0.240075614,0.053711527,0.448275862,1
0.034755134,0.035387046,0.046761453,0.043601896,0.043917852,0.040442338,0.032543444,0.041706161,0.083096367,0.036018957,0.077725118,0.034755134,0.095418641,0.091627172,0.106161137,0.099526066,0.035703002,0.020853081,0.333805811,0.244423351,0.054387237,0.448275862,1
